propertyId,order,ifcEntity,propertySet,ifcProperty,ifcDataType,unit,exampleValue,psetScope,revitParameterGuid,revitParameterName,storageType,specType,unitType,ownerObjectKind,revitCarrier,revitCategory,persistenceMode,exportStrategy,recommendedValueSource,requirementLevel,evidenceStatus
21ef1d33-e8c4-51f9-8bb0-23250c872ad3,85,IfcProject,登记信息属性集,详细地址,IfcText,,其他,INSTANCE,21ef1d33-e8c4-51f9-8bb0-23250c872ad3,HIFC.登记信息属性集.详细地址,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
422ad455-a88f-5d62-8b5d-562bc1aaf5f1,86,IfcProject,登记信息属性集,不动产地址,IfcText,,其他,INSTANCE,422ad455-a88f-5d62-8b5d-562bc1aaf5f1,HIFC.登记信息属性集.不动产地址,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
da99190d-498d-5db7-b542-681c434f3ca9,87,IfcProject,登记信息属性集,建成时间,IfcDateTime,,2026-01-20T14:30:00Z,INSTANCE,da99190d-498d-5db7-b542-681c434f3ca9,HIFC.登记信息属性集.建成时间,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
e63e116d-b988-56fb-946d-e19937c1cb00,88,IfcProject,登记信息属性集,建筑状态,IfcText,,其他,INSTANCE,e63e116d-b988-56fb-946d-e19937c1cb00,HIFC.登记信息属性集.建筑状态,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
af44d874-a366-5fb5-a65b-6242ad8f452f,89,IfcProject,登记信息属性集,建设性质代码,IfcText,,其他,INSTANCE,af44d874-a366-5fb5-a65b-6242ad8f452f,HIFC.登记信息属性集.建设性质代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
90a26e62-372f-5ee6-ab76-5cddcdc6a585,90,IfcProject,区划信息属性集,所属省级行政区,IfcText,,其他,INSTANCE,90a26e62-372f-5ee6-ab76-5cddcdc6a585,HIFC.区划信息属性集.所属省级行政区,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
ebce5979-d12b-5ef6-aded-b5405d60239a,91,IfcProject,区划信息属性集,省级行政区代码,IfcText,,其他,INSTANCE,ebce5979-d12b-5ef6-aded-b5405d60239a,HIFC.区划信息属性集.省级行政区代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
af67c862-ef9f-511d-b130-ae25a71dcd56,92,IfcProject,区划信息属性集,所属地级行政区,IfcText,,其他,INSTANCE,af67c862-ef9f-511d-b130-ae25a71dcd56,HIFC.区划信息属性集.所属地级行政区,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
9f9274e8-2c65-5dc4-96ed-739d01238b5a,93,IfcProject,区划信息属性集,地级行政区代码,IfcText,,其他,INSTANCE,9f9274e8-2c65-5dc4-96ed-739d01238b5a,HIFC.区划信息属性集.地级行政区代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
aeed20b9-9696-5b6e-bdb0-be78184aa624,94,IfcProject,区划信息属性集,所属县级行政区,IfcText,,其他,INSTANCE,aeed20b9-9696-5b6e-bdb0-be78184aa624,HIFC.区划信息属性集.所属县级行政区,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
82b8d283-7365-532f-b7d2-4b3dd62944cd,95,IfcProject,区划信息属性集,县级行政区代码,IfcText,,其他,INSTANCE,82b8d283-7365-532f-b7d2-4b3dd62944cd,HIFC.区划信息属性集.县级行政区代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
e9793406-5361-5df6-a2d6-4c036b86d411,96,IfcProject,区划信息属性集,所属乡级行政区,IfcText,,其他,INSTANCE,e9793406-5361-5df6-a2d6-4c036b86d411,HIFC.区划信息属性集.所属乡级行政区,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
0e043599-3185-5783-9212-6e128bc2119a,97,IfcProject,区划信息属性集,乡级行政区代码,IfcText,,其他,INSTANCE,0e043599-3185-5783-9212-6e128bc2119a,HIFC.区划信息属性集.乡级行政区代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
3dfc9422-4506-58d0-b375-3630ac8e60e2,98,IfcProject,区划信息属性集,所属村（社区）,IfcText,,其他,INSTANCE,3dfc9422-4506-58d0-b375-3630ac8e60e2,HIFC.区划信息属性集.所属村（社区）,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
796ccc78-42d0-51dc-928b-4ec3379de9c5,99,IfcProject,区划信息属性集,村（社区）代码,IfcText,,其他,INSTANCE,796ccc78-42d0-51dc-928b-4ec3379de9c5,HIFC.区划信息属性集.村（社区）代码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
3eb5d633-e567-53fe-a60f-b7982c49a396,100,IfcProject,区划信息属性集,网格编码,IfcText,,其他,INSTANCE,3eb5d633-e567-53fe-a60f-b7982c49a396,HIFC.区划信息属性集.网格编码,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
7a3fe440-fd30-52fa-9633-c9c5a4d211b8,101,IfcProject,区划信息属性集,所属小区,IfcText,,其他,INSTANCE,7a3fe440-fd30-52fa-9633-c9c5a4d211b8,HIFC.区划信息属性集.所属小区,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
73742866-4015-51ac-a863-9020cca3088f,102,IfcProject,区划信息属性集,备注,IfcText,,其他,INSTANCE,73742866-4015-51ac-a863-9020cca3088f,HIFC.区划信息属性集.备注,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
6b407894-09d4-529a-9f9f-a031219cdeaa,103,IfcProject,申报信息属性集,基点坐标X,IfcReal,m,2.5,INSTANCE,6b407894-09d4-529a-9f9f-a031219cdeaa,HIFC.申报信息属性集.基点坐标X,Double,Length,Meters,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,READ_FROM_PROJECT_BASE_POINT,UNCLASSIFIED,IMPLEMENTATION_DECISION
1a64ef8d-e97c-5fa1-b53f-52b969b6198a,104,IfcProject,申报信息属性集,基点坐标Y,IfcReal,m,2.5,INSTANCE,1a64ef8d-e97c-5fa1-b53f-52b969b6198a,HIFC.申报信息属性集.基点坐标Y,Double,Length,Meters,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,READ_FROM_PROJECT_BASE_POINT,UNCLASSIFIED,IMPLEMENTATION_DECISION
50164757-c346-5005-a1b8-7b423c6b8de5,105,IfcProject,申报信息属性集,基点高程,IfcReal,m,2.5,INSTANCE,50164757-c346-5005-a1b8-7b423c6b8de5,HIFC.申报信息属性集.基点高程,Double,Length,Meters,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,READ_FROM_PROJECT_BASE_POINT,UNCLASSIFIED,IMPLEMENTATION_DECISION
2e11c6d5-e6c2-52ed-8eab-7b47c54092e7,106,IfcProject,申报信息属性集,备注,IfcText,,其他,INSTANCE,2e11c6d5-e6c2-52ed-8eab-7b47c54092e7,HIFC.申报信息属性集.备注,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
7e970f3c-876f-5873-9f00-dcec9a6f1366,107,IfcProject,申报信息属性集,项目编号,IfcLabel,,一级,INSTANCE,7e970f3c-876f-5873-9f00-dcec9a6f1366,HIFC.申报信息属性集.项目编号,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
2bc733cd-c7a1-57fa-b206-1baeb71881d4,108,IfcProject,申报信息属性集,项目名称,IfcLabel,,一级,INSTANCE,2bc733cd-c7a1-57fa-b206-1baeb71881d4,HIFC.申报信息属性集.项目名称,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
5e1b3023-55c2-5563-8b62-f23d8749c5f3,109,IfcProject,申报信息属性集,建设单位,IfcText,,其他,INSTANCE,5e1b3023-55c2-5563-8b62-f23d8749c5f3,HIFC.申报信息属性集.建设单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
26858ad1-f88e-5ad4-aedb-7542eb907dd2,110,IfcProject,申报信息属性集,项目地址,IfcText,,其他,INSTANCE,26858ad1-f88e-5ad4-aedb-7542eb907dd2,HIFC.申报信息属性集.项目地址,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
39f99f8a-50e8-5908-ab1d-9dbab0bcf95f,111,IfcProject,申报信息属性集,设计单位,IfcText,,其他,INSTANCE,39f99f8a-50e8-5908-ab1d-9dbab0bcf95f,HIFC.申报信息属性集.设计单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
dfaccc71-32f5-50a9-9a41-a611158edb29,112,IfcProject,申报信息属性集,设计人,IfcText,,其他,INSTANCE,dfaccc71-32f5-50a9-9a41-a611158edb29,HIFC.申报信息属性集.设计人,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
59d2c258-bf95-56f0-9431-873712c9e330,113,IfcProject,申报信息属性集,勘察单位,IfcText,,其他,INSTANCE,59d2c258-bf95-56f0-9431-873712c9e330,HIFC.申报信息属性集.勘察单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
69056d87-4196-541e-9e34-848c1ec15947,114,IfcProject,申报信息属性集,咨询单位,IfcText,,其他,INSTANCE,69056d87-4196-541e-9e34-848c1ec15947,HIFC.申报信息属性集.咨询单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
620fcfe3-2c21-5fd4-8d6d-f0ed878c5a78,115,IfcProject,申报信息属性集,施工单位,IfcText,,其他,INSTANCE,620fcfe3-2c21-5fd4-8d6d-f0ed878c5a78,HIFC.申报信息属性集.施工单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
1e44a14b-e063-55c5-9294-fce4eb5f62ca,116,IfcProject,申报信息属性集,监理单位,IfcText,,其他,INSTANCE,1e44a14b-e063-55c5-9294-fce4eb5f62ca,HIFC.申报信息属性集.监理单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
b7559143-785b-5c93-bcc6-6934c5c20dba,117,IfcProject,申报信息属性集,图审单位,IfcText,,其他,INSTANCE,b7559143-785b-5c93-bcc6-6934c5c20dba,HIFC.申报信息属性集.图审单位,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
38a62192-ecac-5e2d-9fc0-3b8d40afd27b,118,IfcProject,申报信息属性集,坐标系名称,IfcLabel,,一级,INSTANCE,38a62192-ecac-5e2d-9fc0-3b8d40afd27b,HIFC.申报信息属性集.坐标系名称,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
3a7d90c2-9ccb-5d74-b13c-30c892693048,119,IfcProject,申报信息属性集,高程系名称,IfcLabel,,一级,INSTANCE,3a7d90c2-9ccb-5d74-b13c-30c892693048,HIFC.申报信息属性集.高程系名称,String,Text,,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
bc08027b-56bf-5c99-b9e7-9ba2f2a0e2d4,120,IfcProject,申报信息属性集,经度,IfcReal,度,2.5,INSTANCE,bc08027b-56bf-5c99-b9e7-9ba2f2a0e2d4,HIFC.申报信息属性集.经度,Double,Angle,Degrees,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,READ_FROM_SITE_LOCATION,UNCLASSIFIED,IMPLEMENTATION_DECISION
e951b3e2-8e17-5443-9b6b-570d07067856,121,IfcProject,申报信息属性集,纬度,IfcReal,度,2.5,INSTANCE,e951b3e2-8e17-5443-9b6b-570d07067856,HIFC.申报信息属性集.纬度,Double,Angle,Degrees,PROJECT,PROJECT_INFORMATION,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,READ_FROM_SITE_LOCATION,UNCLASSIFIED,IMPLEMENTATION_DECISION
f9082ba0-18db-5088-a869-ff6c5508c1e0,122,IfcSite,场地信息属性集,长度,IfcReal,m,2.5,INSTANCE,f9082ba0-18db-5088-a869-ff6c5508c1e0,HIFC.场地信息属性集.长度,Double,Length,Meters,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
a22bdc72-1d8d-5bfd-a37f-7d1819e1026a,123,IfcSite,场地信息属性集,宽度,IfcReal,m,2.5,INSTANCE,a22bdc72-1d8d-5bfd-a37f-7d1819e1026a,HIFC.场地信息属性集.宽度,Double,Length,Meters,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
62b4f19b-abd7-5c69-bd4f-c835086ab860,124,IfcSite,场地信息属性集,总用地面积,IfcReal,m²,2.5,INSTANCE,62b4f19b-abd7-5c69-bd4f-c835086ab860,HIFC.场地信息属性集.总用地面积,Double,Area,SquareMeters,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,CALCULATED_OR_IMPORTED_FROM_SITE_BOUNDARY,UNCLASSIFIED,IMPLEMENTATION_DECISION
dc2f4635-80f9-59fb-839e-83930134a202,125,IfcSite,场地信息属性集,可建设用地面积,IfcReal,m²,2.5,INSTANCE,dc2f4635-80f9-59fb-839e-83930134a202,HIFC.场地信息属性集.可建设用地面积,Double,Area,SquareMeters,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,CALCULATED_OR_IMPORTED_FROM_BUILDABLE_BOUNDARY,UNCLASSIFIED,IMPLEMENTATION_DECISION
93e51676-237e-56a8-8f28-2da845422e2e,126,IfcSite,场地信息属性集,建筑密度,IfcReal,,2.5,INSTANCE,93e51676-237e-56a8-8f28-2da845422e2e,HIFC.场地信息属性集.建筑密度,Double,Number,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,CALCULATED_RATIO,UNCLASSIFIED,IMPLEMENTATION_DECISION
13b91bbc-ecf2-55eb-82f6-55934e9016f8,127,IfcSite,场地信息属性集,建筑比例,IfcReal,,2.5,INSTANCE,13b91bbc-ecf2-55eb-82f6-55934e9016f8,HIFC.场地信息属性集.建筑比例,Double,Number,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
eb809ddd-5dce-5392-982b-27db93436eb5,128,IfcSite,场地信息属性集,混合用地比例,IfcReal,,2.5,INSTANCE,eb809ddd-5dce-5392-982b-27db93436eb5,HIFC.场地信息属性集.混合用地比例,Double,Number,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
201a00ac-3672-5ded-83d2-ed96f81bfabf,129,IfcSite,场地信息属性集,容积率,IfcReal,,2.5,INSTANCE,201a00ac-3672-5ded-83d2-ed96f81bfabf,HIFC.场地信息属性集.容积率,Double,Number,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,CALCULATED_RATIO,UNCLASSIFIED,IMPLEMENTATION_DECISION
f630ad47-b006-5127-badd-b1660cf996c3,130,IfcSite,场地信息属性集,绿地率,IfcReal,,2.5,INSTANCE,f630ad47-b006-5127-badd-b1660cf996c3,HIFC.场地信息属性集.绿地率,Double,Number,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,CALCULATED_RATIO,UNCLASSIFIED,IMPLEMENTATION_DECISION
99acd0fb-b90d-5251-8274-dcab2ceab18b,131,IfcSite,场地信息属性集,地块编号,IfcLabel,,一级,INSTANCE,99acd0fb-b90d-5251-8274-dcab2ceab18b,HIFC.场地信息属性集.地块编号,String,Text,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
951c219f-f6c3-5728-97ff-0e42503982e3,132,IfcSite,场地信息属性集,城市用地分类和使用,IfcText,,其他,INSTANCE,951c219f-f6c3-5728-97ff-0e42503982e3,HIFC.场地信息属性集.城市用地分类和使用,String,Text,,SITE,PROJECT_LOCATION_AND_DATASTORE,OST_ProjectInformation,SHARED_PARAMETER_AND_DATASTORE,POST_EXPORT_ENRICH,MANUAL_IMPORT_OR_CONTEXT,UNCLASSIFIED,IMPLEMENTATION_DECISION
d2a48388-b781-5c8a-9244-f1adc5a79e45,133,IfcSpace,建筑空间信息属性集,空间形成方式,IfcLabel,,一级,INSTANCE,d2a48388-b781-5c8a-9244-f1adc5a79e45,HIFC.建筑空间信息属性集.空间形成方式,String,Text,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
98aaa7d3-2140-5376-abde-cad36b29d9ed,134,IfcSpace,建筑空间信息属性集,高度,IfcReal,mm,2.5,INSTANCE,98aaa7d3-2140-5376-abde-cad36b29d9ed,HIFC.建筑空间信息属性集.高度,Double,Length,Millimeters,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,CALCULATED_FROM_ROOM_LIMITS,UNCLASSIFIED,IMPLEMENTATION_DECISION
4fd3bcbd-d320-5949-86c0-e1b2c6c79515,135,IfcSpace,建筑空间信息属性集,净面积,IfcReal,m²,2.5,INSTANCE,4fd3bcbd-d320-5949-86c0-e1b2c6c79515,HIFC.建筑空间信息属性集.净面积,Double,Area,SquareMeters,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,READ_FROM_ROOM_AREA,UNCLASSIFIED,IMPLEMENTATION_DECISION
b6c39636-ffc5-5bc9-8a3c-3b0ada970321,136,IfcSpace,建筑空间信息属性集,总建筑面积,IfcReal,m²,2.5,INSTANCE,b6c39636-ffc5-5bc9-8a3c-3b0ada970321,HIFC.建筑空间信息属性集.总建筑面积,Double,Area,SquareMeters,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,CALCULATED_FROM_SPACE_BOUNDARY,UNCLASSIFIED,IMPLEMENTATION_DECISION
eb7e896f-f4a2-5e04-aba2-1103f0d8f2fa,137,IfcSpace,建筑空间信息属性集,空间使用特征,IfcLabel,,一级,INSTANCE,eb7e896f-f4a2-5e04-aba2-1103f0d8f2fa,HIFC.建筑空间信息属性集.空间使用特征,String,Text,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
05a9d8a0-b339-5c55-a513-91b063345850,138,IfcSpace,停车位信息属性集,是否为室外停车场,IfcBoolean,,是,INSTANCE,05a9d8a0-b339-5c55-a513-91b063345850,HIFC.停车位信息属性集.是否为室外停车场,Integer,YesNo,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
b0f93329-020f-589c-bd5b-92cc50d90c13,139,IfcSpace,停车位信息属性集,停车位类别,IfcLabel,,一级,INSTANCE,b0f93329-020f-589c-bd5b-92cc50d90c13,HIFC.停车位信息属性集.停车位类别,String,Text,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
775004b3-dcda-5dd9-b976-5707b129f5e7,140,IfcSpace,停车位信息属性集,停车位位置信息,IfcText,,其他,INSTANCE,775004b3-dcda-5dd9-b976-5707b129f5e7,HIFC.停车位信息属性集.停车位位置信息,String,Text,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
4eaec192-453e-5465-9955-8a2fd54c24b1,141,IfcSpace,停车位信息属性集,备注,IfcText,,其他,INSTANCE,4eaec192-453e-5465-9955-8a2fd54c24b1,HIFC.停车位信息属性集.备注,String,Text,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
a3cfcd77-9d58-5991-994e-df5bd4ca7347,142,IfcSpace,居住建筑空间信息属性集,人数,IfcInteger,个,5,INSTANCE,a3cfcd77-9d58-5991-994e-df5bd4ca7347,HIFC.居住建筑空间信息属性集.人数,Integer,Integer,,SPACE,ROOM,OST_Rooms,SHARED_PARAMETER_AND_DATASTORE,NATIVE_ENTITY_PLUS_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
